0,052000
0,066400
0,013600
0,041600
0,044800
0,028800
0,040800
0,015200
0,010400
0,004800
0,011200
0,000800
0,019200
0,027200
0,028000
0,020800
0,004000
0,019200
0,013600
0,019200
0,042400
0,005600
0,029600
0,024000
0,007200
0,012800
0,041600
0,044800
0,024800
0,016800
0,009600
0,004800
0,037600
0,063200
0,035200
0,049600
0,028800
0,015200
0,012800
0,007200
0,032800
0,021600
0,016800
0,002400
0,025600
0,036000
0,048000
0,020800
0,009600
0,024000
0,003200
0,013600
0,004000
0,024000
0,021600
0,025600
0,044000
0,002400
0,008800
0,052000
0,012800
0,049600
0,058400
0,058400
0,009600
0,056000
0,004000
0,032000
0,045600
0,015200
0,058400
0,075200
0,046400
0,055200
0,004800
0,027200
0,014400
0,036000
0,050400
0,008000
0,033600
0,004800
0,001600
0,004800
0,032000
0,016800
0,056000
0,020000
0,056800
0,023200
0,031200
0,063200
0,014400
0,008800
0,056000
0,008800
0,009600
0,028000
0,047200
0,050400
0,002400
0,041600
0,033600
0,040000
0,010400
0,067200
0,025600
0,012000
0,055200
0,001600
0,012000
0,026400
0,067200
0,068800
0,047200
0,024000
0,051200
0,008800
0,074400
0,033600
0,066400
0,009600
0,038400
0,029600
0,012800
0,008800
0,000800
0,019200
0,008000
0,036000
0,004800
0,052000
0,017600
0,067200
0,019200
0,083200
0,021600
0,010400
0,037600
0,028800
0,002400
0,087200
0,007200
0,089600
0,008800
0,018400
0,032000
0,010400
0,021600
0,006400
0,010400
0,015200
0,048000
0,040800
0,026400
0,019200
0,016800
0,040800
0,000800
0,004800
0,004000
0,007200
0,009600
0,031200
0,007200
0,008800
0,020800
0,051200
0,064800
0,002400
0,050400
0,004000
0,060000
0,018400
0,016800
0,036000
0,011200
0,016800
0,028000
0,001600
0,035200
0,024000
0,028800
0,018400
0,039200
0,002400
0,022400
0,023200
0,027200
0,011200
0,004800
0,004800
0,010400
0,022400
0,064800
0,044000
0,098400
0,015200
0,010400
0,040800
0,004800
0,040000
0,009600
0,008000
0,017600
0,078400
0,019200
0,042400
0,034400
0,072000
0,016000
0,000800
0,011200
0,026400
0,021600
0,029600
0,035200
0,016800
0,005600
0,010400
0,037600
0,013600
0,043200
0,008800
0,003200
0,008000
0,025600
0,004000
0,044000
0,030400
0,002400
0,027200
0,020800
0,018400
0,031200
0,008800
0,016800
0,002400
0,014400
0,009600
0,025600
0,016800
0,012800
0,062400
0,001600
0,001600
0,079200
0,009600
0,012800
0,075200
0,104800
0,029600
0,013600
0,025600
0,039200
0,008800
0,015200
0,053600
0,029600
0,025600
0,052000
0,043200
0,061600
0,024000
0,012000
0,006400
0,020800
0,031200
0,047200
0,032000
0,045600
0,040800
0,082400
0,020800
0,020800
0,036000
0,025600
0,004000
0,030400
0,008000
0,010400
0,003200
0,024800
0,040000
0,017600
0,028000
0,027200
0,023200
0,024800
0,045600
0,016800
0,004800
0,032000
0,016000
0,044000
0,024000
0,088800
0,018400
0,020000
0,060000
0,028000
0,007200
0,005600
0,048800
0,013600
0,012800
0,012000
0,036000
0,022400
0,008800
0,012000
0,006400
0,071200
0,034400
0,008800
0,004000
0,048800
0,021600
0,012000
0,067200
0,011200
0,026400
0,030400
0,062400
0,044000
0,011200
0,052000
0,006400
0,057600
0,040800
0,009600
0,037600
0,094400
0,039200
0,011200
0,009600
0,046400
0,001600
0,024800
0,006400
0,040800
0,018400
0,034400
0,023200
0,023200
0,012000
0,037600
0,012800
0,021600
0,053600
0,014400
0,017600
0,040800
0,031200
0,008800
0,001600
0,002400
0,022400
0,066400
0,017600
0,067200
0,032800
0,043200
0,019200
0,020000
0,072800
0,016800
0,015200
0,046400
0,015200
0,064800
0,011200
0,023200
0,011200
0,003200
0,012800
0,019200
0,045600
0,009600
0,030400
0,049600
0,001600
0,000000
0,008000
0,036000
0,031200
0,031200
0,007200
0,008000
0,040000
0,008000
0,033600
0,014400
0,072000
0,005600
0,059200
0,012800
0,008000
0,012800
0,033600
0,043200
0,000000
0,011200
0,003200
0,004800
0,040000
0,008800
0,015200
0,011200
0,085600
0,041600
0,020000
0,049600
0,007200
0,008800
0,048000
0,016800
0,012800
0,006400
0,003200
0,018400
0,019200
0,067200
0,029600
0,072800
0,038400
0,020800
0,009600
0,025600
0,010400
0,008000
0,072800
0,011200
0,079200
0,001600
0,052800
0,060000
0,009600
0,060800
0,021600
0,060000
0,002400
0,028000
0,026400
0,004800
0,000800
0,007200
0,052800
0,008000
0,019200
0,036800
0,072000
0,037600
0,019200
0,024000
0,004000
0,019200
0,005600
0,000800
0,023200
0,024800
0,047200
0,002400
0,036000
0,017600
0,046400
0,070400
0,008000
0,008000
0,001600
0,023200
0,010400
0,029600
0,064800
0,004000
0,019200
0,034400
0,068000
0,027200
0,003200
0,059200
0,049600
0,048800
0,050400
0,034400
0,013600
0,016800
0,069600
0,006400
0,036800
0,011200
0,004800
0,051200
0,029600
0,020800
0,005600
0,072800
0,006400
0,055200
0,029600
0,005600
0,052000
0,004000
0,048000
0,033600
0,018400
0,033600
0,027200
0,032800
0,075200
0,027200
0,026400
0,026400
0,030400
0,001600
0,010400
0,024800
0,003200
0,042400
0,010400
0,073600
0,000800
0,012000
0,015200
0,020000
0,035200
0,019200
0,030400
0,002400
0,008000
0,020800
0,024800
0,102400
0,009600
0,054400
0,024000
0,007200
0,001600
0,008800
0,020000
0,010400
0,043200
0,026400
0,041600
0,036800
0,036000
0,019200
0,052000
0,003200
0,043200
0,031200
0,066400
0,023200
0,016000
0,006400
0,023200
0,019200
0,048800
0,044000
0,016000
0,020000
0,008000
0,007200
0,004000
0,008800
0,052000
0,013600
0,007200
0,007200
0,042400
0,087200
0,040800
0,036800
0,032000
0,062400
0,022400
0,068000
0,020800
0,050400
0,036000
0,038400
0,032000
0,024800
0,016800
0,039200
0,063200
0,020000
0,008800
0,008000
0,040800
0,049600
0,025600
0,005600
0,025600
0,026400
0,012000
0,003200
0,084000
0,030400
0,016800
0,017600
0,001600
0,046400
0,002400
0,041600
0,024800
0,004000
0,053600
0,014400
0,032000
0,013600
0,000800
0,038400
0,015200
0,005600
0,046400
0,028000
0,000800
0,001600
0,051200
0,037600
0,009600
0,042400
0,013600
0,048800
0,021600
0,010400
0,019200
0,052000
0,013600
0,004800
0,007200
0,018400
0,012800
0,031200
0,026400
0,060000
0,039200
0,078400
0,025600
0,065600
0,001600
0,004800
0,046400
0,001600
0,033600
0,007200
0,032800
0,000800
0,033600
0,021600
0,006400
0,033600
0,013600
0,085600
0,025600
0,041600
0,017600
0,026400
0,048000
0,010400
0,011200
0,071200
0,019200
0,055200
0,004800
0,015200
0,041600
0,000800
0,036800
0,008000
0,022400
0,058400
0,024800
0,040800
0,068000
0,018400
0,026400
0,016000
0,041600
0,020000
0,021600
0,020800
0,005600
0,012800
0,023200
0,037600
0,024000
0,025600
0,021600
0,010400
0,011200
0,004000
0,031200
0,010400
0,006400
0,020800
0,017600
0,021600
0,070400
0,010400
0,033600
0,013600
0,020000
0,023200
0,007200
0,038400
0,003200
0,027200
0,030400
0,020000
0,037600
0,065600
0,039200
0,031200
0,014400
0,068800
0,015200
0,019200
0,005600
0,061600
0,026400
0,024800
0,032000
0,019200
0,023200
0,019200
0,008800
0,052800
0,010400
0,018400
0,048000
0,041600
0,015200
0,075200
0,004800
0,032800
0,048000
0,040000
0,016000
0,004800
0,057600
0,019200
0,028000
0,012800
0,022400
0,007200
0,060000
0,075200
0,024000
0,017600
0,024000
0,006400
0,036000
0,012800
0,003200
0,003200
0,033600
0,016000
0,003200
0,026400
0,028000
0,014400
0,055200
0,000800
0,022400
0,052800
0,060000
0,038400
0,006400
0,015200
0,030400
0,050400
0,009600
0,054400
0,056000
0,068000
0,016000
0,015200
0,005600
0,018400
0,039200
0,020800
0,028800
0,004000
0,080800
0,012800
0,058400
0,004800
0,054400
0,048800
0,014400
0,001600
0,039200
0,030400
0,000000
0,053600
0,017600
0,026400
0,010400
0,020000
0,014400
0,014400
0,000800
0,019200
0,031200
0,065600
0,011200
0,030400
0,017600
0,050400
0,013600
0,004000
0,056800
0,049600
0,024000
0,044800
0,020000
0,028000
0,024000
0,044800
0,009600
0,024800
0,010400
0,088000
0,003200
0,026400
0,017600
0,025600
0,039200
0,012000
0,025600
0,037600
0,052800
0,005600
0,003200
0,018400
0,035200
0,005600
0,007200
0,000800
0,037600
0,025600
0,082400
0,016800
0,032000
0,038400
0,012800
0,014400
0,057600
0,068800
0,027200
0,028800
0,010400
0,041600
0,020000
0,012800
0,005600
0,021600
0,021600
0,012000
0,043200
0,035200
0,019200
0,033600
0,020000
0,035200
0,037600
0,134400
0,052000
0,013600
0,058400
0,008000
0,052800
0,003200
0,080800
0,043200
0,003200
0,032000
0,049600
0,036000
0,023200
0,055200
0,029600
0,012000
0,041600
0,018400
0,006400
0,004800
0,021600
0,033600
0,040800
0,049600
0,019200
0,004000
0,009600
0,012000
0,007200
0,012800
0,014400
0,007200
0,069600
0,008000
0,031200
0,031200
0,023200
0,039200
0,028800
0,032000
0,040800
0,032800
0,070400
0,024800
0,008800
0,004000
0,015200
0,043200
0,020000
0,071200
0,020800
0,007200
0,020000
0,014400
0,005600
0,060000
0,006400
0,020800
0,008800
0,019200
0,024800
0,010400
0,022400
0,036000
0,004000
0,013600
0,006400
0,052800
0,066400
0,044000
0,078400
0,008000
0,012000
0,028800
0,031200
0,012800
0,020000
0,000000
0,000800
0,052800
0,020800
0,005600
0,016000
0,000800
0,028000
0,007200
0,013600
0,043200
0,018400
0,047200
0,017600
0,048800
0,006400
0,038400
0,000800
0,012800
0,037600
0,015200
0,019200
0,009600
0,002400
0,041600
0,000800
0,056000
0,023200
0,070400
0,029600
0,050400
0,022400
0,030400
0,017600
0,007200
0,025600
0,031200
0,007200
0,041600
0,042400
0,057600
0,021600
0,086400
0,020800
0,019200
0,047200
0,057600
0,013600
0,040000
0,000000
0,044000
0,001600
0,004800
0,004800
0,067200
0,012000
0,046400
0,060000
0,003200
0,014400
0,039200
0,018400
0,039200
0,013600
0,045600
0,048800
0,009600
0,046400
0,049600
0,011200
0,029600
0,044800
0,016000
0,015200
0,042400
0,008800
0,017600
0,037600
0,011200
0,016800
0,021600
0,025600
0,008000
0,016000
0,038400
0,004000
0,028800
0,024800
0,016000
0,024800
0,018400
0,016800
0,023200
0,010400
0,065600
0,062400
0,003200
0,060800
0,031200
0,008800
0,026400
0,052800
0,021600
0,038400
0,013600
0,021600
0,021600
0,080000
0,014400
0,014400
0,016000
0,008800
0,047200
0,054400
0,014400
0,003200
0,021600
0,030400
0,026400
0,004000
0,040800
0,000800
0,022400
0,044800
0,015200
0,004000
0,018400
0,009600
0,028800
0,033600
0,020000
0,058400
0,007200
0,007200
0,042400
0,060000
0,013600
0,068000
0,014400
0,046400
0,073600
0,060800
0,016800
0,038400
0,015200
0,038400
0,048000
0,004800
0,007200
0,003200
0,012800
0,001600
0,010400
0,037600
0,038400
0,011200
0,017600
0,057600
0,008800
0,117600
0,036800
0,051200
0,016800
0,008000
0,007200
0,010400
0,013600
0,012800
0,019200
0,053600
0,004000
0,004800
0,013600
0,036800
0,021600
0,008000
0,041600
0,004000
0,004800
0,024800
0,043200
0,008800
0,034400
0,002400
0,035200
0,018400
0,049600
0,032000
0,012800
0,028000
0,012000
0,031200
0,015200
0,024800
0,004000
0,073600
0,056000
0,002400
0,028000
0,016000
0,023200
0,023200
0,016000
0,045600
0,034400
0,028000
0,020000
0,050400
0,024800
0,001600
0,010400
0,048800
0,056000
0,036000
0,002400
0,036000
0,004000
0,038400
0,053600
0,022400
0,027200
0,029600
0,032800
0,044000
0,030400
0,025600
0,026400
0,066400
0,047200
0,021600
0,020800
0,005600
0,001600
0,048800
0,010400
0,051200
0,036000
0,062400
0,017600
0,017600
0,005600
0,023200
0,027200
0,016000
0,000000
0,018400
0,020800
0,021600
0,047200
0,045600
0,001600
0,054400
0,012000
0,084800
0,028000
0,025600
0,045600
0,052800
0,014400
0,037600
0,008800
0,048000
0,034400
0,010400
0,020000
0,044800
0,006400
0,003200
0,058400
0,082400
0,001600
0,004000
0,012000
0,060800
0,010400
0,028000
0,020000
0,008000
0,057600
0,038400
0,023200
0,000800
0,006400
0,016800
0,018400
0,004800
0,019200
0,008800
0,007200
0,053600
0,026400
0,001600
0,015200
0,035200
0,002400
0,010400
0,008000
0,007200
0,040800
0,000800
0,010400
0,039200
0,039200
0,032000
0,031200
0,000800
0,044800
0,050400
0,018400
0,024800
0,007200
0,008800
0,029600
0,008000
0,002400
0,008000
0,019200
0,001600
0,040000
0,040800
0,039200
0,027200
0,063200
0,015200
0,027200
0,019200
0,038400
0,019200
0,029600
0,043200
0,044000
0,032800
0,048800
0,016800
0,000800
0,023200
0,061600
0,019200
0,009600
0,038400
0,020800
0,008000
0,067200
0,044800
0,023200
0,019200
0,000800
0,023200
0,049600
0,030400
0,025600
0,052800
0,008000
0,037600
0,014400
0,002400
0,014400
0,020800
0,009600
0,072000
0,000800
0,027200
0,033600
0,097600
0,032000
0,069600
0,012000
0,010400
0,048000
0,047200
0,021600
0,060000
0,000800
0,005600
0,000000
0,037600
0,010400
0,032800
0,072000
0,017600
0,024800
0,020800
0,089600
0,073600
0,030400
0,049600
0,017600
0,045600
0,024800
0,049600
0,008000
0,021600
0,008800
0,027200
0,025600
0,059200
0,013600
0,014400
0,004800
0,061600
0,002400
0,029600
0,013600
0,004800
0,007200
0,043200
0,041600
0,019200
0,057600
0,019200
0,012800
0,011200
0,024000
0,005600
0,016800
0,075200
0,043200
0,026400
0,059200
0,036000
0,020000
0,019200
0,015200
0,018400
0,013600
0,023200
0,018400
0,029600
0,032000
0,014400
0,013600
0,022400
0,003200
0,080000
0,010400
0,008800
0,049600
0,044800
0,002400
0,053600
0,022400
0,010400
0,036800
0,000800
0,016000
0,041600
0,000000
0,012800
0,001600
0,065600
0,019200
0,025600
0,062400
0,002400
0,009600
0,031200
0,018400
0,003200
0,014400
0,036000
0,022400
0,000000
0,036800
0,026400
0,040000
0,038400
0,024800
0,056800
0,014400
0,005600
0,036800
0,004800
0,032800
0,004000
0,019200
0,026400
0,032800
0,038400
0,018400
0,009600
0,025600
0,028000
0,004800
0,077600
0,007200
0,039200
0,001600
0,000800
0,008800
0,023200
0,020000
0,030400
0,047200
0,004000
0,001600
0,006400
0,016800
0,003200
0,019200
0,015200
0,010400
0,010400
0,093600
0,015200
0,048800
0,024800
0,017600
0,033600
0,000800
0,040000
0,024000
0,007200
0,078400
0,074400
0,010400
0,018400
0,015200
0,000000
0,012000
0,003200
0,004800
0,045600
0,035200
0,039200
0,013600
0,078400
0,037600
0,026400
0,012000
0,016800
0,004800
0,068800
0,003200
0,010400
0,029600
0,008000
0,012000
0,040000
0,000000
0,004000
0,076800
0,011200
0,011200
0,003200
0,050400
0,077600
0,002400
0,016000
0,002400
0,020800
0,009600
0,007200
0,000000
0,012800
0,029600
0,004000
0,032800
0,016800
0,051200
0,011200
0,028000
0,012000
0,024000
0,026400
0,022400
0,015200
0,004800
0,031200
0,047200
0,052000
0,004000
0,084800
0,007200
0,016000
0,060800
0,031200
0,006400
0,020000
0,057600
0,023200
0,015200
0,025600
0,017600
0,004800
0,039200
0,040800
0,020000
0,001600
0,012000
0,051200
0,043200
0,013600
0,019200
0,027200
0,027200
0,004000
0,092800
0,024000
0,003200
0,036000
0,011200
0,008800
0,024000
0,023200
0,027200
0,038400
0,024000
0,004800
0,015200
0,004000
0,012000
0,000000
0,027200
0,012800
0,023200
0,015200
0,016000
0,028800
0,023200
0,001600
0,020000
0,036800
0,000800
0,012000
0,026400
0,016000
0,000800
0,015200
0,005600
0,023200
0,027200
0,013600
0,043200
0,036000
0,018400
0,045600
0,009600
0,056800
0,043200
0,027200
0,049600
0,012800
0,087200
0,007200
0,024800
0,036000
0,042400
0,024800
0,028000
0,060000
0,027200
0,025600
0,039200
0,013600
0,003200
0,002400
0,012000
0,034400
0,009600
0,048800
0,004800
0,064800
0,024800
0,013600
0,028000
0,008800
0,000000
0,047200
0,029600
0,017600
0,006400
0,001600
0,044000
0,024800
0,033600
0,017600
0,001600
0,001600
0,044000
0,026400
0,028800
0,006400
0,012000
0,036800
0,038400
0,051200
0,048000
0,041600
0,008000
0,012000
0,032800
0,090400
0,030400
0,019200
0,007200
0,004000
0,012000
0,024800
0,087200
0,024800
0,001600
0,063200
0,023200
0,016000
0,049600
0,013600
0,014400
0,023200
0,037600
0,009600
0,015200
0,044000
0,004000
0,045600
0,012000
0,024800
0,020000
0,060000
0,033600
0,025600
0,041600
0,019200
0,005600
0,026400
0,021600
0,044800
0,020800
0,080800
0,006400
0,042400
0,010400
0,016000
0,022400
0,006400
0,040000
0,008800
0,038400
0,028800
0,005600
0,000000
0,049600
0,038400
0,029600
0,049600
0,016000
0,078400
0,034400
0,005600
0,000800
0,014400
0,087200
0,027200
0,056800
0,007200
0,003200
0,028800
0,052800
0,004800
0,085600
0,065600
0,004800
0,048000
0,024800
0,032000
0,019200
0,010400
0,012800
0,040800
0,044800
0,004800
0,016000
0,047200
0,016000
0,004800
0,002400
0,002400
0,000000
0,020800
0,016000
0,053600
0,014400
0,022400
0,060800
0,072800
0,013600
0,025600
0,033600
0,015200
0,009600
0,024000
0,077600
0,066400
0,036800
0,004000
0,018400
0,001600
0,006400
0,004800
0,003200
0,002400
0,032800
0,011200
0,032800
0,024800
0,003200
0,018400
0,001600
0,007200
0,026400
0,006400
0,024000
0,009600
0,015200
0,016000
0,040000
0,000800
0,022400
0,048000
0,013600
0,000000
0,024000
0,016000
0,024000
0,031200
0,052000
0,042400
0,004800
0,067200
0,042400
0,016000
0,041600
0,007200
0,032000
0,018400
0,017600
0,009600
0,070400
0,055200
0,012000
0,005600
0,030400
0,049600
0,014400
0,063200
0,013600
0,012000
0,046400
0,023200
0,029600
0,020800
0,023200
0,007200
0,049600
0,013600
0,008000
0,004800
0,058400
0,028000
0,076000
0,016000
0,017600
0,018400
0,018400
0,033600
0,012000
0,017600
0,010400
0,034400
0,029600
0,049600
0,050400
0,003200
0,029600
0,018400
0,007200
0,000000
0,037600
0,028000
0,014400
0,024800
0,000000
0,041600
0,050400
0,044000
0,025600
0,077600
0,004800
0,010400
0,071200
0,043200
0,051200
0,000800
0,014400
0,012800
0,024800
0,050400
0,015200
0,018400
0,034400
0,024000
0,064800
0,004800
0,019200
0,008000
0,042400
0,020800
0,027200
0,011200
0,004000
0,011200
0,020800
0,016800
0,014400
0,070400
0,021600
0,020800
0,048800
0,026400
0,018400
0,022400
0,032800
0,001600
0,003200
0,021600
0,032000
0,013600
0,008800
0,033600
0,054400
0,079200
0,027200
0,003200
0,051200
0,004800
0,070400
0,016800
0,028000
0,053600
0,012800
0,050400
0,076800
0,040000
0,032000
0,008000
0,088000
0,021600
0,009600
0,064000
0,014400
0,000000
0,075200
0,000000
0,000800
0,055200
0,057600
0,019200
0,015200
0,012000
0,028800
0,038400
0,026400
0,048800
0,002400
0,039200
0,052800
0,000800
0,033600
0,043200
0,045600
0,025600
0,000800
0,033600
0,017600
0,026400
0,013600
0,031200
0,047200
0,023200
0,010400
0,031200
0,015200
0,016800
0,029600
0,007200
0,039200
0,011200
0,006400
0,024800
0,037600
0,038400
0,036800
0,026400
0,017600
0,024000
0,018400
0,012800
0,024800
0,008000
0,020800
0,016800
0,041600
0,021600
0,042400
0,016800
0,012000
0,040000
0,011200
0,009600
0,064000
0,020800
0,004000
0,034400
0,024000
0,038400
0,020000
0,002400
0,004800
0,059200
0,016000
0,017600
0,017600
0,049600
0,043200
0,018400
0,035200
0,038400
0,024800
0,047200
0,003200
0,059200
0,012800
0,007200
0,008000
0,021600
0,085600
0,003200
0,050400
0,022400
0,032800
0,013600
0,033600
0,002400
0,043200
0,017600
0,100800
0,045600
0,011200
0,035200
0,031200
0,035200
0,024800
0,016000
0,009600
0,045600
0,002400
0,008800
0,030400
0,040800
0,004000
0,053600
0,004000
0,040000
0,046400
0,030400
0,012800
0,064000
0,015200
0,047200
0,035200
0,028800
0,019200
0,020000
0,040800
0,005600
0,034400
0,072800
0,015200
0,042400
0,006400
0,037600
0,049600
0,028800
0,029600
0,009600
0,027200
0,035200
0,019200
0,025600
0,004800
0,015200
0,032000
0,006400
0,004000
0,000000
0,006400
0,043200
0,031200
0,004000
0,087200
0,038400
0,015200
0,013600
0,059200
0,024800
0,038400
0,016800
0,036000
0,048800
0,048800
0,025600
0,063200
0,053600
0,032800
0,052000
0,008800
0,010400
0,004000
0,006400
0,004000
0,023200
0,005600
0,012800
0,058400
0,048800
0,022400
0,042400
0,028800
0,041600
0,021600
0,048800
0,029600
0,016000
0,028000
0,079200
0,005600
0,005600
0,041600
0,003200
0,056800
0,028800
0,014400
0,044000
0,040800
0,048000
0,004000
0,040000
0,007200
0,060800
0,021600
0,020800
0,029600
0,044000
0,052800
0,039200
0,033600
0,004000
0,018400
0,028000
0,000000
0,076800
0,011200
0,000800
0,136000
0,007200
0,013600
0,025600
0,016800
0,030400
0,043200
0,028000
0,056800
0,006400
0,038400
0,014400
0,039200
0,021600
0,073600
0,055200
0,002400
0,048000
0,044800
0,010400
0,004800
0,030400
0,013600
0,000000
0,034400
0,055200
0,020800
0,000800
0,002400
0,015200
0,020800
0,007200
0,036800
0,032000
0,031200
0,036800
0,031200
0,007200
0,034400
0,013600
0,055200
0,009600
0,013600
0,022400
0,013600
0,056000
0,017600
0,072000
0,000800
0,008000
0,020800
0,028000
0,026400
0,042400
0,013600
0,055200
0,019200
0,015200
0,012800
0,002400
0,023200
0,009600
0,005600
0,020800
0,012800
0,040000
0,020800
0,013600
0,009600
0,008000
0,055200
0,022400
0,029600
0,036000
0,018400
0,025600
0,036000
0,006400
0,021600
0,010400
0,028000
0,073600
0,020000
0,034400
0,048000
0,048000
0,012800
0,045600
0,019200
0,005600
0,044000
0,052800
